urn,fz3,fz2
151048,False,False
151049,False,False
151050,True,False
151051,False,False
151052,False,False
151053,False,False
151054,False,False
151055,False,False
151056,False,False
151057,False,False
151058,False,False
151059,False,False
151060,True,False
151061,False,False
151062,False,False
151063,False,False
151064,False,False
151065,False,False
151066,False,False
151067,False,False
151068,False,False
151069,False,False
151070,False,False
151071,False,False
151072,False,False
151073,False,False
151074,False,False
151075,False,False
151076,False,False
151078,False,False
151079,False,False
151080,True,False
151081,False,False
151083,False,False
151084,False,False
151085,False,False
151086,False,False
151087,False,False
151090,False,False
151091,False,False
151092,False,False
151093,False,False
151096,False,False
151097,False,False
151098,False,False
151099,False,False
151100,False,False
151101,False,False
151102,False,False
151103,False,False
151104,False,False
151105,False,False
151106,False,False
151107,False,False
151109,False,False
151110,False,False
151111,False,False
151113,False,False
151114,False,False
151115,False,False
151116,False,False
151117,False,False
151125,False,False
151126,False,False
151127,False,False
151128,False,False
151129,False,False
151130,False,False
151131,False,False
151136,False,False
151150,False,False
151151,False,False
151152,False,False
151153,False,False
151154,False,False
151155,False,False
151156,False,False
151157,False,False
151159,False,False
151160,False,False
151161,False,False
151162,False,False
151163,False,False
151164,False,False
151165,False,False
151166,False,False
151167,False,False
151168,False,False
151170,False,False
151172,False,False
151173,True,False
151174,False,False
151175,False,False
151176,False,False
151177,False,False
151178,False,True
151179,False,False
151180,True,False
151181,False,True
151182,False,False
151183,False,False
151184,False,False
151185,False,False
151186,False,False
151187,False,False
151188,False,False
151189,False,False
151190,False,False
151191,False,False
151192,False,False
151193,False,False
151195,False,False
151198,False,False
151210,False,False
151211,False,False
151212,False,False
151213,False,False
151214,False,False
151215,False,False
151216,False,False
151217,False,False
151221,False,False
151222,False,False
151228,False,False
151229,False,False
151233,False,False
151234,False,False
151246,False,False
151247,False,False
151248,False,False
151251,False,False
151252,False,False
151255,False,False
151256,False,False
151257,False,False
151258,False,False
151259,False,False
151261,False,False
151262,False,False
151263,False,False
151264,False,False
151265,False,False
151266,False,False
151267,False,False
151268,False,False
151269,False,False
151270,False,False
151271,False,False
151272,False,False
151273,False,False
151274,False,True
151275,False,False
151276,False,False
151277,False,False
151278,False,False
151279,False,False
151280,False,False
151281,False,False
151282,False,False
151283,False,False
151284,False,False
151285,False,False
151286,False,False
151287,False,False
151288,False,False
151290,False,False
151291,False,False
151292,False,False
151293,False,False
151294,False,False
151295,False,False
151296,False,False
151297,False,False
151298,False,False
151299,False,False
151301,False,False
151302,False,False
151303,False,False
151304,False,False
151305,False,False
151306,False,True
151307,False,False
151308,False,False
151309,False,False
151310,True,False
151311,False,False
151313,False,False
151314,False,False
151315,False,False
151320,False,False
151321,False,False
151323,False,False
151324,False,False
151325,False,False
151326,False,False
151327,False,False
151328,False,False
151329,False,False
151330,False,False
151331,False,False
151338,False,False
151348,False,False
151349,True,False
151350,False,False
151351,False,False
151352,False,False
151354,False,False
151355,False,False
151356,False,False
151357,False,False
151358,False,False
151359,False,False
151360,False,False
151361,False,False
151362,False,False
151363,False,False
151364,False,False
151365,False,False
151366,False,True
151367,False,False
151368,False,False
151369,False,False
151370,False,False
151371,False,False
151372,False,False
151373,False,False
151374,False,False
151377,False,False
151378,False,False
151382,False,False
151384,False,False
151385,False,False
151388,False,False
151390,False,False
151399,False,False
151400,False,False
151401,False,False
151402,False,False
151403,False,False
151405,False,False
151406,False,False
151407,False,False
151408,False,False
151409,False,False
151410,False,False
151412,False,False
151413,False,False
151416,False,False
151417,False,False
151418,False,False
151419,False,False
151420,False,False
151421,False,False
151422,False,False
151423,False,False
151429,False,False
151430,False,False
151431,False,False
